"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.0752,0,0,0.1011,0,0,0,0.0961,0,0,0,0,0,0.0931,0,0,0,0
"E_quiet",0,0,0,0,0.097,0,0.1208,0,0,0,0,0,0.1165,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0.1882,0,0,0,0.14,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.0659,0,0,0,0,0.1199,0,0,0,0,0,0,0.1112,0,0.0698,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0
"E_outgoing",0,0,0,0,0,0.0753,0,0,0,0,0,0,0,0,0,0.1157,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1327,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1109,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1151,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0.0731,0,0,0,0,0,0,0,0,0,0,0,0.1011,0
"negEmo",0,0,0,0,0,0,0,0.0921,0,0.0861,0,0,0,0,0,0,0,0,0,0,0,0.098
