"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,-0.1081,-0.2395,-0.0771,0,0,0.4925,-0.2101,0,0.5924,0,0,0.2928,-0.0616,0.4508,0.3237,0.1087,0.1057,0.1471,-0.3458
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,-0.0114,0,-0.308,0,0,0,0,0,0,0
"C_lazy",0.8363,0,0,0.3292,0,0,-0.2631,0,0,0.2739,0,0,0,-0.1829,0,-0.2759,0,-0.6333,0,0,0,-0.028
"N_relaxed",0,0,0,0,0,0,0,-0.057,0,0,-0.5416,0,0,0,-0.3392,0,0,0,-0.3717,0,0,0
"N_depressed",0,0,0.2419,-0.2039,0.4388,0.1424,0,-0.515,0,0.3778,-0.2323,0,0.5678,-0.3349,-0.0089,0.2783,0,0,0,-0.3867,0.2507,0.4402
"E_outgoing",0,0,0,0,0,0,0,0.4589,0,0,0,0,-0.5401,0,0,-0.0403,0,0,-0.3114,0,0,0
"A_kind",0,-0.3514,0,0.3262,0,0,0,0,0,0,0,0,0,0,0,0,0.1459,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,-0.5969,0.2954,0,0,0,0,0,0,-0.0678,0,-0.161,0,0
"N_worried",0.3199,-0.5405,0,0,0,0,-0.1826,0,0,0,0,0,0.3285,0,0,0,0,-0.0722,0.046,0,0,0
"self_esteem",0,0,0,0,0,0.2215,0,0,-0.0641,0,0,0,-0.3846,0.1597,0,0,0,0,0,0,0.0849,0
"negEmo",0.2884,-0.4249,0,0.4257,0,0,-0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1969
