"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.065,0.0451,0,0,0.077,0,0,0,0.0947,0,0.0731,0.0549,0,0.0599,0,0.0718,0.0727,0.1024,0.0807
"E_quiet",0.3094,0,0,0.1248,0.1512,0.1643,0,0,0,0,0,0.2064,0.1236,0.1816,0.1471,0.1123,0,0,0,0,0,0
"C_lazy",0.2514,0,0,0.0766,0,0,0,0,0,0,0,0,0,0.1088,0,0.0659,0,0,0,0,0,0
"N_relaxed",148.1924,174.8777,56.1675,0,137.2744,193.7179,559.9396,106.0782,95.6077,137.6302,349.6666,104.8214,63.1145,31.838,115.7131,0,222.81,0,150.5869,481.26,219.5722,191.5125
"N_depressed",0,0.2639,0.5628,0.5642,0,0.3606,0,0.9295,0,1.2623,1.2655,0.5764,0,0.5505,0.3269,0.2946,0.5546,0.6645,0.37,0.4386,0,0.6514
"E_outgoing",0,0.2745,0,0.2825,0,0,0,0,0,0.7858,0,0.3591,0,0,0,0.1537,0,0,0,0.2028,0,0.2376
"A_kind",0,0,0,0,0.0886,0,0.2688,0,0,0,0,0,0,0,0,0,0.1251,0,0,0,0.1977,0
"C_reliable",0,0,0.5116,0,0.1689,0,0,0.7387,0.5754,0.6973,0.3888,0.5021,0,0,0.2565,0,0,0.4516,0,0,0.4503,0.8555
"N_worried",0,0,0.1571,0,0,0.1486,0.2533,0,0.1381,0,0,0,0,0.1506,0,0,0.1221,0,0.1223,0.192,0.2436,0
"self_esteem",0.1706,0.0713,0,0.0735,0.0846,0,0.1341,0,0,0,0,0,0.0618,0,0,0,0.0719,0.1313,0,0.0926,0.1347,0
"negEmo",0.4044,0,0,0.5887,0,0.381,0.7889,0,0.7792,0,0,0,0.2578,0.2683,0,0.2427,0.2538,0,0.6053,0.4083,0.4884,0.8057
