"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0106,0,0,0,0,0,0,0,0.0153,0,0.1511,0.0111,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,1.2869,0.1231,0,0,0,0,0,0,0,0,0
"C_lazy",0,0.0541,0,0,0,0,0,0,0,0,0.0651,0,0,0.1065,0,0.054,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0.1289,0,0,0,0,0,0,0.0972,0.0867,0,0,0.1294,0.1325,0.1211,0
"N_depressed",0,0,0,0,0.0631,0,0,0.1251,0,0,0.1942,0,0,0,0,0,0.0714,0,0.1127,0.1284,0,0.1631
"E_outgoing",0,0,0,0.13,0,0,0,0,0,0,0,0,0.1269,0,0,0.117,0.1047,0.1834,0,0,0,0
"A_kind",0,0,0,0,0.1288,0,0,0.2183,0,0,0,0,0,0,0.1833,0,0.1345,0,0.2589,0,0.2092,0
"C_reliable",0,0.057,0.111,0,0.0456,0,0,0.0815,0.0783,0,0.0756,0.5293,0,0,0,0,0,0.1142,0,0,0.0671,0.0949
"N_worried",0,0.0851,0,0,0,0,0,0,0,0.1986,0,0,0,0,0,0.0855,0.0842,0,0.1551,0,0,0
"self_esteem",0,0,0.1637,0.0941,0,0,0,0.2318,0,0,0,0.8719,0,0.1829,0,0,0,0.1259,0,0,0.1287,0
"negEmo",0,0,0,0.1158,0,0,0,0,0.3051,0,0,0,0,0,0.1163,0.0958,0,0,0,0.1632,0,0.135
