"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0602,0,0,0,0,0,0,0,0,0.1101,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0.0602,0,0,0.1133,0,0.0924,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1289,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0.112,0,0,0,0,0.0851,0,0,0,0.1107,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0.2405,0,0,0,0,0,0,0,0,0,0,0,0,0.1189,0.133,0
"E_outgoing",0,0.1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1269,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1035,0,0.1155,0.145,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,0,0,0,0.1078,0.0865,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1206,0,0,0
"self_esteem",0,0,0.1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1154,0
"negEmo",0,0,0,0,0,0,0,0,0,0.0915,0,0,0,0,0,0,0,0,0,0,0,0.12
