"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,-0.0152,0,0,0,0,0,0,0,0.4356,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,-0.1633,-0.2955,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1013,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.3478,0,0,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,0,0,0,0
"N_depressed",0,0,0.4081,0,0,0.214,-0.2589,0,0,0,0.2326,0,0,0,0,0,0,0,0,-0.1687,0,0
"E_outgoing",0,-0.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1499,0,0,0,0,0,0
"A_kind",0,-0.3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0,0
"C_reliable",0,0,0,0,0,-0.2854,0,0,0,0,0,0,0,-0.2928,0,0,0,-0.041,0,0,0,0
"N_worried",0,0.5736,0,0,0,0,0,0,0,0,0,0.3797,0,0,0,0,0,0,-0.1897,0.3683,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1493,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0,0,0,0,0,0.1406
