"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0742,0.0833,0,0,0,0.124,0,0.1426,0,0.1678,0,0,0,0,0,0,0,0,0,0.1364
"E_quiet",0,0,0,0,0.1351,0,0,0.1679,0,0,0.1976,0,0.1233,0,0,0.1723,0,0,0,0,0,0
"C_lazy",0,0,0,9.258,0,0,47.0697,0,0,0,0,111.693,0,29.4622,0,0,0,34.5027,0,0,68.8438,0
"N_relaxed",0,0,0.105,0,0,0,0,0.1234,0,0,0,0,0,0,0.1194,0,0,0,0.1406,0,0,0
"N_depressed",0.2094,0,0,0,0,0,0.1583,0.1412,0,0.1987,0,0,0,0,0,0,0,0,0,0.1151,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0.2151,0,0,0,0.1393,0,0,0.1423,0.1389,0,0
"A_kind",0,0.0905,0.1251,0,0,0,0,0.1482,0,0,0.2817,0,0,0.1913,0.1805,0,0.1262,0.3816,0.1323,0,0,0
"C_reliable",0,0,0,0.1109,0,0.0902,0,0.1189,0,0.2474,0.3302,0,0,0,0,0,0.1086,0.1737,0.1476,0,0,0
"N_worried",0.1918,0.0392,0.0741,0,0,0,0,0,0.0509,0.0899,0.0915,0,0.0645,0,0,0.0823,0.0514,0.1184,0.0665,0,0,0
"self_esteem",0,0,0,0,0,0.0679,0,0.1219,0,0,0,0.1753,0,0,0,0,0.0727,0,0,0,0.1209,0
"negEmo",0,0,0,0,0,0,1.9428,0,0,0.385,0,2.0635,0,0.4663,0.7258,0,0,0.5313,0,0,0,0.584
