"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.1125,0,0,0.1227,0.0631,0,0.1353,0,0.2217,0,0.1422,0,0,0,0,0,0.1516,0,0,0,0
"E_quiet",0.5196,0,0,0,0,0.1168,0,0,0,0,0,0,0.1506,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0.1297,0.1429,0,0.0913,0,0,0,0.1289,0,0,0,0
"N_relaxed",0,0,0.0989,0,0,0.0873,0.1486,0,0.1172,0.144,0.1317,0,0,0,0.1362,0,0,0,0,0,0,0
"N_depressed",0.1254,0,0,0,0,0,0,0,0,0,0,0,0,0.0955,0,0,0,0,0.1198,0.1135,0,0
"E_outgoing",0,0.1544,0,0.2706,0,0,0,0,0,0,0.3196,0,0,0,0,0.1647,0.1024,0,0,0,0,0
"A_kind",0,0,0.1939,0.3725,0,0,0,0,0,0,0,0,0,0,0,0,0.1261,0,0,0.2776,0,0
"C_reliable",0,0,0,0,0.0575,0,0,0,0,0,0.1181,0,0,0,0,0.0622,0,0.097,0,0,0.1123,0
"N_worried",0.1114,0,0,0.1022,0.0502,0.0518,0,0,0.1063,0,0,0,0,0.0866,0,0,0,0.0861,0.1359,0.1491,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0.1643,0,0,0,0,0,0,0,0,0,0.1463,0.1243
"negEmo",0.1686,0.0757,0,0,0,0,0.1425,0.1163,0,0,0,0,0.0724,0.1165,0,0,0,0.1137,0,0,0,0.1667
