"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.2633,0,0,0,0,0,0,0,0,0,-0.2144,0,0,0,0,-0.3373,0,0,0,-0.2419,0
"E_quiet",0,0,0,0,-0.4367,0,0,0,0,0,0,0,-0.2407,0,-0.3559,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2006,0,0,0,0,0.363,0,0,0
"N_relaxed",0,0,0,0,0,0,0.2844,0,0,-0.4101,-0.3209,0,0,0,0.2271,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1006,0,0
"E_outgoing",0,0,0,0,0,0,0,-0.322,0,0,0,0,0,0.5271,-0.3153,-0.1934,0,0.5271,0,0,0,0
"A_kind",0,0,0,0,0.3738,0,0,0,0,0,0,0,0,0,0,0,-0.0794,0,0,0,0,0
"C_reliable",0,0,-0.4126,0,0,0.3134,0,0,0,0,0.2919,0,0,0,0,0,0,0.0857,0,0,0,0
"N_worried",0,-0.3368,0,0,0,0,0,0,0.3977,0.424,0,0,0,0,0,0,0,0,0.0997,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2879,0,0,-0.0483,0
"negEmo",0,0,0,0,0,-0.2496,0,0,0.3137,0,0,0,0,0,0,0,0,0,0,0,0,-0.0928
