"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.1316,0,0.0765,0,0.1602,0,0,0.1568,0,0.2293,0,0.1115,0,0.0697,0,0,0,0,0,0.1445
"E_quiet",0,0,0,0.0934,0,0,0,0.1235,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0
"C_lazy",0.941,0,0,0,0,0,0,0,0,0,0,0,0,0.2049,0,0,0,0,0,0,0,0
"N_relaxed",0,0.2116,0.2623,0,0.2395,0,0.627,0,0,0,0,0,0.2415,0,0.2247,0,0,0,0,0,0,0
"N_depressed",0,0,0,0.1817,0,0,0,0,0,0.1714,0,0,0,0,0,0,0,0,0,0.1706,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0.3027,0,0,0.1652,0,0,0.134,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1359,0,0.1266,0,0,0,0,0
"C_reliable",0.2312,0.153,0.1813,0,0.1343,0,0,0.275,0.1953,0.1738,0.2408,0.2766,0.2296,0.1356,0.222,0,0.1316,0.147,0.1623,0,0.2233,0.182
"N_worried",0,0,0,0,0,0,0.1955,0,0,0,0.1541,0,0.0948,0,0,0.0777,0.0846,0,0.1116,0,0,0
"self_esteem",0,0,0,3.177,0,0,0,0,7.7934,0,0,0,0,0,0,0,1.0823,0,2.0134,0,1.8915,0
"negEmo",0,0,0,0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1366
