"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.2152,0,0,0,0,0,0.0096,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,-0.0469,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4063,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0.2702,0,0,0.2178,0.2861,-0.252,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212,0,0
"E_outgoing",0,-0.2716,0,0,0,0,0,0,-0.2575,0,0,0,0,0,0,0.2773,0,0,0,0,0,0
"A_kind",0,-0.3157,0,0,0,0,0,0,0,0,0,0,-0.2557,0,0,0,-0.3044,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-04,0,0,0,0
"N_worried",0,0,0,0,0,-0.2486,0,0,0,0,0.4315,0,0,0,0,0,0,0,0.1911,0,0,0
"self_esteem",0,0,0,0.2377,0,0,0,0.2469,0,0,0,0,0.3136,0,0,0,0.4095,0,0,0,-0.1232,0
"negEmo",0,0,0,0,0,0,0,0,0.2131,0,0,-0.3578,0,0,0,0,0.3309,0,0,0,0,0.1544
