"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1086,0,0,0,0,0,0,0.0557,0,0,0
"E_quiet",0.2849,0,0.2268,0,0,0.2434,0.2874,0,0.1955,0,0,0,0.189,0.2337,0,0,0.2681,0,0,0.2023,0,0
"C_lazy",0,0,0,0.2934,0,0,0,0,0,0,0,0,0,0.141,0,0,0,0,0,0,0,0
"N_relaxed",0.3938,0.3368,0,0,0,0,0.2537,0,0,0,0,0,0,0,0.2545,0,0,0,0,0,0,0
"N_depressed",0,0,0,0.161,0,0,0,0,0,0,0.1166,0,0,0,0,0,0,0,0,0.1218,0,0
"E_outgoing",0,0.0692,0,0,0,0.1007,0,0.0771,0,0.1025,0,0.1771,0,0,0,0.091,0,0,0,0,0.1153,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0.1069,0,0,0,0,0,0.1352,0,0,0.1196,0,0
"C_reliable",0,0,0,0.087,0,0,0,0,0,0.0768,0.0745,0,0.0643,0,0,0,0,0.1877,0,0,0,0
"N_worried",0,0,0,0.1228,0,0,0,0,0,0,0,0,0,0,0,0.1037,0.1285,0,0.1014,0,0,0
"self_esteem",0,0,0,0,0,0.0969,0,0,0,0,0,0,0,0,0,0,0,0,0.0792,0,0.1059,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1105,0,0.0793,0,0,0.0942
