"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1097,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1175,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0.1413,0,0,0,0,0.1043,0,0,0,0.1753,0.1982,0,0,0
"N_relaxed",0,0,0.0505,0,0,0,0,0.1063,0,0,0,0,0,0,0.1444,0,0,0,0,0,0,0
"N_depressed",0,0.0703,0,0,0,0,0,0,0,0.095,0,0,0,0,0,0,0,0.1037,0,0.0991,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1639,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1171,0,0,0,0,0.1518
"C_reliable",0,0,0.0696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1119,0.1599,0,0,0.1574
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062,0,0,0,0,0.1116,0
"negEmo",0,0,0,0,0,0,0,0.0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1186
