"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0907,0,0.1875,0.2933,0,0,0,0,0,0.2123,0,0,0,0,0.1179,0,0,0,0,0.2705
"E_quiet",0,0,0,0.1346,0,0,0,0,0.1883,0.3507,0.32,0.3114,0.1867,0.1143,0,0,0.1602,0.2303,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1208,0,0,0,0,0,0.1799,0,0.2885
"N_relaxed",0,0,0,0,0,0,0,0.2097,0,0.3459,0,0.2663,0.1219,0.0997,0.1174,0.1423,0.1349,0.2003,0,0,0,0
"N_depressed",0.1197,0,0,0.0457,0.0421,0.0566,0.0699,0.0635,0,0.1252,0.0896,0,0,0.0453,0.059,0,0,0,0.0669,0.0755,0.1232,0
"E_outgoing",0,0,0,0.1221,0,0,0,0,0.1875,0.2254,0.1992,0,0.1327,0.0922,0,0.1168,0,0,0,0,0,0
"A_kind",0,0.1402,0.0875,0,0,0,0.2887,0,0.235,0.2848,0.2309,0.2426,0,0.1161,0.1286,0,0.1406,0,0.2266,0,0,0.2031
"C_reliable",0.2346,0,0,0,0.1213,0,0,0,0,0.1592,0,0,0,0,0.0878,0,0,0.1462,0,0.1289,0.195,0
"N_worried",0.1918,0,0,0,0.0931,0,0,0,0,0.1312,0,0,0,0,0,0.0811,0,0.1106,0.1036,0,0,0
"self_esteem",0,0.0469,0,0,0,0,0.0633,0,0.0603,0,0.0786,0.065,0.0405,0.0282,0.0454,0.0383,0,0.0741,0,0.0596,0.0973,0.0594
"negEmo",0,0.0928,0,0.084,0,0,0,0,0,0.2264,0,0,0,0,0,0,0,0.1508,0,0.0944,0,0.1385
