"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0.1066,0,0,0.1241,0.0546,0,0,0,0.0667,0,0,0,0,0
"E_quiet",0,0,0,0,0,0.1753,0,0,0,0,0,0,0.1276,0,0,0,0,0,0,0,0,0
"C_lazy",0.183,0,0,0,0,0,0,0,0,0,0,0,0,0.1923,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0.1033,0.1311,0,0,0,0,0,0,0.0715,0.0649,0.0822,0.0946,0.153,0,0,0.1453
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.2565,0,0,0,0,0,0,0,0,0.1022,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996,0,0,0.1843,0,0,0
"A_kind",0,0.0251,0,0,0,0,0,0.0366,0,0,0.0429,0,0.0174,0,0,0.0177,0.0255,0,0,0.042,0.0666,0.0356
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1018,0,0.1411,0,0
"N_worried",0,0,0,0.0908,0,0,0,0,0.196,0,0,0,0,0,0.0783,0.0848,0.0809,0.1025,0.1577,0,0,0
"self_esteem",0,0,0.0586,0,0,0,0,0,0,0,0,0,0,0,0,0.0521,0,0,0,0,0.1254,0
"negEmo",0,0,0,0.0384,0,0,0.0563,0.0725,0.1957,0,0,0,0,0,0.0436,0,0,0,0,0,0,0.0884
