"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.3398,0,-0.3747,0,0,0,0,0.268,0.1169,0,0,0,0,0,0,0,0,0,0
"E_quiet",0.1931,0,0,0,0,-0.2074,-0.4861,0.3489,0,0,0,0,-0.1386,0,0,0,0,0,0,-0.6144,0.2315,-0.7469
"C_lazy",0,0,0,0,0.2729,0,0,0,0,-0.2627,0,0,0,-0.5472,0.1109,0,0,-0.1207,0,0,0.5592,0
"N_relaxed",0,0,0.3867,0,0.182,0.2755,0,0,0,0,0,0,0,0,-0.0365,0,0,0.7267,0,0.2475,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0084,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,-0.2697,0,0,0,0,0,-0.609,0,0,0,0,-0.2409,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768,0,0,0,0,0
"C_reliable",0,0,0,-0.4684,0,0,0,0,0,-0.3513,0,0,0,0,0,0,0,0.2296,0,0,0,-0.2271
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2186,0,0,0.3588,0,0.4441,0,0,0.4171
"self_esteem",0,0,0,0,0,0,0,0,0,0,-0.5267,0,0,0,0,0,0,0,0,0,-0.2053,0
"negEmo",0,0,-0.2251,0,0,0.2543,-0.4863,-0.163,0,0,0,0,0,0,0,0,0,0,0,0.3186,0,-0.209
