"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.13,0,0,0,0,0,0,0,0,-0.0371,0.1087,-0.0232,-0.3764,0,0.4064,-0.1809,0.1717,0.2856,-0.3332,0.0196
"E_quiet",0,0,0,-0.6182,-0.0412,0,0,1.5393,0,-0.4079,0,0,0.5522,0,0.5249,0,0,-0.6238,0.1385,0,0.4252,0
"C_lazy",0,0.5031,0,0,0.1329,0,0.224,0,0,0,0,0.2793,0,-0.4263,0,0,0,0,0.5792,-0.1403,0,0
"N_relaxed",0,0,0,0,0,1.229,0,0,0,1.1645,0,0,0,0,0.5641,0,0,0.5172,-0.5197,0,0,0
"N_depressed",0.1282,0.08,-0.2811,0,-0.0322,0,0,0.2445,0,0,0.1926,0,0,0,0,0,0.1567,0,0,0.226,-0.1128,0
"E_outgoing",0,-0.2223,-0.016,-0.021,0,-0.0182,0,0,0.342,0,-0.2978,0,0.276,-0.5462,0.1779,0.0574,0,0.1371,-0.163,-0.3901,0.5939,0.2012
"A_kind",0,0.5279,-0.2003,0.3171,0.4132,0,0.5149,0.3233,-0.5178,0.3507,0.6172,0,0,-0.5493,0,0.3134,0.1126,0,0.4393,0.1709,-0.1878,0.1047
"C_reliable",0,0,0,-0.5618,0,-0.2089,0,0,0,0,0,0,0,0,0,-0.2061,0,0.2534,0,0.157,0,0
"N_worried",4.258,-2.1634,-5.7989,-0.7579,-5.0886,-8.3929,5.5506,0,0,13.1674,-9.4611,0,5.3679,-8.2871,11.7663,0,-5.9081,4.0452,10.4917,-12.3973,12.0402,8.6952
"self_esteem",0,0,0.0791,-1.25,0,0.6249,0.2567,-1.0687,0.0858,0,0.7815,1.5319,0,0.596,-0.4867,0,-0.9543,0.1283,0.2767,-0.6429,0.1637,0
"negEmo",0,-0.1064,0.3564,-0.9972,0,0,0,-0.2552,0,-0.4391,0,0,0.5104,0.475,-0.1168,0,-0.4277,-0.3,0.3009,0,0,0.2123
