"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.6532,0,0,0,0,0,0,0,0,0.1536,0,0,0,0,0,0,0,0,0,0
"E_quiet",-0.5625,0,0,0,0,0.296,0,0,0,0,0,0,-0.1483,0,0,0,0,0,0,0,0,0.8173
"C_lazy",0,0,0,0.511,-1.0464,0,0,0,0.9687,1.0062,0,0,0,0.3078,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,-0.2807,0,0,0.1274,0,0,0,0,0,-0.3399,0
"N_depressed",0,-0.0116,0,0,0,0,0,-0.0144,0,0,0,0,0,0,0,0,0,0,0.9471,-0.837,0,-0.4546
"E_outgoing",0,-0.8358,0.4543,0,0,-0.3967,0,0,0.433,0.6653,0.334,0,0,0,0,0.2292,0,0,0,0,0,0.3044
"A_kind",0,0,0,0,0.5536,0,0.2624,0,0,0,0,0,0,0,0,0,-0.2117,0,0,0,0,-0.3608
"C_reliable",0,0,-0.4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,0,0,0,0
"N_worried",-0.6006,-0.5957,0,0,0,0,0,0,0,0,1.0081,0,0,0,0,0,0,0,0.5558,0,0,0
"self_esteem",0,0,0,-0.2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1022,0
"negEmo",0,0,0,0,0,0,0,-0.9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4231
