"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,-0.0892,0,0,0.2333,0,0,0.2563,0.636,0,-0.1722,0,0,0,0
"E_quiet",0,0,0,0,-0.3633,0,0,-0.3545,0,0,0,0,0.1397,0.2218,0,0,0,-0.2626,-0.5031,0,0,0
"C_lazy",0.587,0,0,-0.2631,0,0,0,0,0,0,0,-0.2858,-0.8102,-0.2177,0.1985,-0.226,0,0,-0.295,0,0.0761,0
"N_relaxed",0,-0.1204,0.1037,0,0,0,0.6979,0,0.8133,0,0,0,0,0,-0.1559,0,0,0,-0.6988,0,0.3519,0
"N_depressed",-0.616,0.1198,0,-0.255,0,0,0.1322,0,0,0,0,0.1289,0,0,-0.2802,0.8395,-0.3168,0,-0.0018,0.3562,0.4033,0
"E_outgoing",0.2494,0,0,0,0,0,0,0,0,-0.5745,0,0,0,0,0,-0.0487,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0.2534,0.4242,0,0,0,0,0,0,0,0,-0.2301,0,0,0,0,0
"C_reliable",0,-0.3521,0,0,0,0,0,-0.3645,0,0,0,0,0,0,0,0,0,-0.0767,0,0,-0.5851,0
"N_worried",0,0,-0.1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1666,0,0,0
"self_esteem",0,0,0,0,0.599,0,0.2496,0.3108,0,0,0,0,0,0,0,0,0.6018,0,0,0,0.6703,0
"negEmo",0.7174,0,-0.462,0,0,0,0,0.3717,-0.08,0,0,-0.4122,-0.739,0.2068,0,-0.2898,-0.2749,0,0,0,0,0.4362
