"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.0718,0,0,0,0,0,0,0.2002,0,0.1385,0,0,0,0,0,0.1177,0,0
"E_quiet",0,0,0,0.0966,0,0.0831,0,0,0,0,0,0,0.0898,0,0,0,0,0,0.1477,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0.0818,0,0.038,0.1147,0,0,0,0.0987,0,0,0,0
"N_relaxed",0,0,0.1962,0,0,0,0,0,0,0,0,0,0,0,0.0928,0.0604,0.0633,0.2097,0,0,0.1408,0
"N_depressed",0,0,0,0.0123,0.0113,0.0277,0,0,0,0.0199,0.0428,0,0.0114,0.0231,0,0,0,0.0653,0.0249,0.0447,0,0
"E_outgoing",0.1498,0.0739,0.1553,0.06,0,0.0647,0.1878,0,0,0.1075,0.1066,0,0,0,0,0.0473,0,0,0.1327,0,0,0
"A_kind",0.5008,0,0,0,0,0,0,0,0.4964,0,0.3523,0,0,0,0,0,0.2014,0,0,0,0,0
"C_reliable",0,0,0,0,0.0515,0,0,0,0,0,0,0,0,0,0,0.0423,0,0.1197,0,0,0,0
"N_worried",0,0,0,0.0713,0,0,0,0,0,0.1224,0,0,0,0,0,0,0,0,0.0967,0.1491,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0.2256,0,0,0.1741,0,0.0489,0,0.1279,0,0,0.1246,0.1371
"negEmo",0.5797,0,0,0,0,0,0,0,0,0.9974,0,0,0,0.9966,0,0,0,0,0.2308,0,0,0.4508
