"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0.072,0.104,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0.2473,0,0,0,0,0,0,0,0.1431,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1124,0,0,0,0,0,0,0,0
"N_relaxed",0.1799,0.0898,0,0,0,0,0,0,0,0,0,0,0,0,0.1243,0,0,0,0,0,0,0
"N_depressed",0.1927,0,0,0,0,0,0,0.1811,0,0,0,0,0,0,0,0,0,0,0,0.1345,0,0
"E_outgoing",0.2714,0.3359,0.2017,0,0,0,0,0.2458,0,0,0,0,0,0,0,0.1578,0,0,0,0,0,0
"A_kind",0,0,0,0,0.1115,0,0,0,0,0,0,0.2619,0,0.144,0.1431,0,0.1128,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0.0952,0,0.0598,0,0.0498,0.0414,0.1093,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0.1216,0,0,0,0,0,0,0,0.144,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0.0513,0,0,0,0,0,0,0,0,0,0.1146,0
"negEmo",0,0,0,0,0,0,0,0,0.1968,0,0,0.2276,0.0911,0,0,0,0,0,0,0,0,0.1402
