"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.3136,0,0.3779,0,0.2881,0.5976,1.2872,0,0.5891,1.372,0.3971,0.7434,0,0.314,0.4494,0,0.389,0,0.7638,0.4144,0
"E_quiet",0,0,0.1377,0.1242,0.0741,0.0707,0,0.2444,0,0,0,0,0.0966,0,0,0,0.0792,0,0.1887,0,0.1518,0
"C_lazy",0.1347,0,0,0.134,0,0,0,0.178,0,0,0,0,0.0896,0.0836,0.0944,0,0,0.0935,0.1767,0,0.1305,0
"N_relaxed",0.1791,0,0.1433,0,0.1052,0.0843,0.1561,0.3435,0.3357,0,0.2254,0.1951,0,0,0.1518,0,0.1154,0.1263,0.2005,0.2611,0,0.1816
"N_depressed",0,0,0.0878,0.0832,0,0,0.0636,0,0,0.0915,0,0,0,0.0461,0.0589,0.0478,0.0393,0,0,0.1257,0,0
"E_outgoing",0,0,0,0.2817,0,0.1042,0,0,0,0,0,0,0,0,0,0.1181,0,0,0,0.3218,0.1684,0
"A_kind",0.2966,0,0,0,0,0,0.222,0,0.4352,0,0,0,0,0,0,0,0.1199,0,0,0.3706,0.2097,0
"C_reliable",0.1539,0.1489,0.3275,0.173,0,0.1175,0,0.2726,0,0,0.1763,0.2298,0.1954,0.1954,0.1179,0.112,0.0884,0.1201,0.318,0.2653,0.2789,0.1514
"N_worried",0.1185,0,0.1184,0.152,0.0839,0,0.1759,0,0.5269,0.1059,0.253,0.1146,0.0936,0.2308,0.1191,0.0946,0.0604,0.1169,0.2155,0.1854,0.1648,0.139
"self_esteem",0,0.4231,0.4407,0.3099,0.2722,0,0,0,0,0,0,0,0.2327,0.2199,0,0.1551,0,0,0,0,0.3073,0.2567
"negEmo",0.4053,0.152,0,0,0,0,0,0.37,0,0,0,0,0.1355,0,0,0,0.1218,0,0.2411,0.2984,0,0.2191
