"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0801,0,0.0755,0,0,0,0,0,0.0852,0.144,0,0,0,0.0695,0,0,0,0,0,0.0873
"E_quiet",0,0,0,0,0.154,0.2407,0,0,0,0,0,0,0.1618,0,0,0,0.1472,0,0,0,0.2288,0
"C_lazy",0,0,0,0,0.0837,0,0,0,0,0,0,0,0,0.1267,0,0,0,0,0.0879,0,0,0
"N_relaxed",0,0.1108,0,0,0,0,0,0,0.1275,0,0,0,0,0,0.1032,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693,0.3593,0,0.1187,0,0
"E_outgoing",0.4912,0.1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1369,0.1354,0.6083,0,0.2327,0.251,0
"A_kind",0,0.3565,0,0.2449,0,0,0,0,0,0,0,0,0,0,0,0,0.1772,0.9076,0,0,0,0.3165
"C_reliable",0.0443,0,0,0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975,0.0229,0,0.0311,0.0303
"N_worried",0,0,0,0.1043,0,0,0,0,0,0,0,0,0,0,0,0.1033,0,0.4846,0.1008,0,0,0.1448
"self_esteem",0,0,0,0,0,0,0,0,0,0,0.2357,0.2238,0,0,0,0,0,0,0,0,0.1274,0
"negEmo",0,0,0,0,0,0,0,0,0.1482,0.3697,0,0,0,0,0,0,0,0,0,0.1599,0,0.1556
