"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.3356,0,0,0.1943,0.3916,0,0.2515,-0.1144,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,-0.4883,0,0,0,-0.2091,0,0,0,0.1981,0,0,0,0,-0.2269,0,0,0,-0.2128
"C_lazy",0,0,0,0,0,0,-0.2282,0,0,0,0,0,0,0.0663,0,0,-0.3304,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1783,-0.2535,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0.3971,0,0,0,0,0.3361,0,0,-0.2162,0,0,0,0,0,0.0284,0,0
"E_outgoing",0,0,0,0,0,0.3892,0,0,0,0,-0.3489,0,0,0.2027,0,-0.2206,0,0,0,0.254,0,0
"A_kind",-0.3335,0,0,0,0,0,0,0,0,0,0,0,0,0.1879,0,0,-0.3076,0,0,0,0,0
"C_reliable",0,0.1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2743,0,0,0,0
"N_worried",0,0,0,-0.16,0,0.3329,0,0,0,0.3141,0,0,0,0,0,0,0,0,-0.09,0,0,0
"self_esteem",0,-0.3164,0,0,0,0,0,0,0,0,0.5101,0,0,0,0,0,0.2514,0,0,-0.4771,0.0142,0
"negEmo",0,0,0,-0.3658,0,0,0,0.3701,0,-0.2817,0,0,0,0.1496,-0.2833,0,0,0,0,0,-0.2341,0.2554
