"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.4419,0,-0.4985,-1.7606,0,0,0,0,0,0.1436,0,0,0,0,-0.4545,0,0,0,0,1.0826
"E_quiet",0,0,0,0.1108,0,0,0,0,-0.7552,0.2325,-0.4191,-0.184,0.0635,0.3193,0,0,0.2745,0.5364,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,0,0,0,0,0,0.3541,0,-0.2035
"N_relaxed",0,0,0,0,0,0,0,-0.7733,0,0.9873,0,-0.357,0.4421,-0.4765,-0.2872,-0.0849,0.2052,-0.3473,0,0,0,0
"N_depressed",-0.6135,0,0,-0.2616,0.494,-0.1351,0.2382,-0.192,0,0.9726,0.1335,0,0,-0.2115,0.0414,0,0,0,0.568,-0.5526,0.6339,0
"E_outgoing",0,0,0,0.439,0,0,0,0,0.0596,-0.1364,-0.0616,0,-0.2567,-0.2435,0,-0.2926,0,0,0,0,0,0
"A_kind",0,-0.2727,0.2684,0,0,0,-0.6709,0,-0.0213,0.183,0.1002,7e-04,0,-0.0774,-0.5499,0,-0.2818,0,-0.4456,0,0,0.4388
"C_reliable",-0.2858,0,0,0,-0.2853,0,0,0,0,-0.6051,0,0,0,0,-0.0518,0,0,0.0756,0,0.1485,-0.3033,0
"N_worried",-0.2438,0,0,0,0.1924,0,0,0,0,0.5571,0,0,0,0,0,-0.2826,0,-0.2235,0.0594,0,0,0
"self_esteem",0,-0.0261,0,0,0,0,-0.0704,0,0.0872,0,0.4723,0.3965,0.1281,0.2789,0.2486,-0.2784,0,-0.045,0,0.9062,-0.8762,0.2601
"negEmo",0,0.1071,0,-0.4318,0,0,0,0,0,-0.5304,0,0,0,0,0,0,0,0.5467,0,-0.3078,0,0.2172
