"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.5762,0.3354,0,0,0,0,0,0,0,-0.2106,0.0646,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,-0.3307,0.4291,-0.4349,0.123,0,0.2584,0.232,0,-0.2258,0,-0.4206,0,-0.6813,0,0,0,0,0,0,0
"C_lazy",0,0,0,0.4761,0,0,0,0,1.0029,0,0,0,0,-0.2886,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0.4288,0,0,0,0.0316,-0.3055,0,0,0.7014,0,0,0
"N_depressed",0,0,-0.7362,0,0,0,-0.6723,0,0,0,0,0,0,0,0,0.4366,0,0,0,0.5012,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,-0.1661,-0.2372,0,0,0,0,0.2327,0.3594,0,0,0,0,0
"A_kind",0.638,0,0,0,-0.9937,0,0,0,0,-0.3349,0.4587,0,0,-0.0159,-0.6667,0,1.7896,0,0.3252,0,0,0
"C_reliable",0.3578,0.5022,0,-0.391,0,-0.4358,0,0,0,0,0,0,0,0,0,0,0,-0.124,0,0,0,0
"N_worried",0,0,0.3857,0,0,-0.2478,0,0,0,0,0.4438,0,0,0,0,-0.4267,0,0,-0.071,0,0,0
"self_esteem",0.3582,0,0,0,0,-0.2522,0,-0.3051,0.4763,0,0.7146,0,0,0,0,-0.2802,0,0,0,0,0.1026,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481,0,0,0,0,0,-0.0633
