"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,-0.126,0,0,0,0.2563,-0.1173,0,0,0,0.1969,-0.2796,0,0,-0.1111,0,0
"E_quiet",-0.3733,0,0.1742,0,0,-0.0668,0,0,0,0,0,0,0.1532,0,0,0,0,0,0.397,-0.2107,0,0
"C_lazy",0,0,0,0.2136,0,0,0,0.1793,0,0,0,0,0,0.2192,0,0,0.4594,-0.3185,0.0143,0,0,0.2721
"N_relaxed",0,0,0,0,-0.1865,-0.2502,0,0,0,0,-0.4643,0,0,0,0.4496,0.2273,0,0.5242,0.2407,0,0.6326,-0.152
"N_depressed",0,0,-0.1236,0,0,-0.1942,0,0,0,0.1572,0,0,0,0,0,0,0,0,0,0.3437,0,0
"E_outgoing",0,0,0,0.1946,0,0,-0.1596,0,0,-0.6752,0.1599,0,0.0338,0,-0.4759,0.0465,0,0,-0.4082,0.1751,0,0
"A_kind",0,0,0,-0.1647,-0.317,0,0,0,0,0,0,0,0,0,0,0,-0.0333,0,0,0.044,0.469,-0.4269
"C_reliable",0.4218,0,0,0,0,0.4307,0,-0.1263,0,0.4392,0,0,0,-0.4641,0.2592,0,0,0.4694,0,-0.1421,0.0607,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0.1426,0,0.1958,0,-0.2443,0.168,0,0,-0.247,0.265,0,-0.2048
"self_esteem",-0.2131,-0.2549,0.3713,-0.8495,0.2894,-0.8222,-0.4683,0,0,0,-0.185,0,-0.2018,0,0,0,-0.5547,-0.1455,0.7949,-0.3423,0.5275,-0.9835
"negEmo",0,0,0,0.5047,0,0,0,0,0,0.2124,0,0,0.4247,-0.4242,0,0,0,0,0,0,0,-0.0123
