"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0.0253,0,0,0,0,0.0825,0.0134,0.0294,0,0,0,0.031,0.0166,0,0,0
"E_quiet",0,0,0.5167,0.5127,0.2333,0,0,0,0,0,0,0,0.181,0,0,0,0,0,0.2103,0,0.3281,0
"C_lazy",0,0.0499,0,0,0,0,0,0,0,0.0619,0.104,0,0,0.1008,0,0.0374,0,0,0,0,0,0
"N_relaxed",0.4035,0.0906,0,0,0,0.0495,0,0,0,0.1056,0,0.3462,0.0496,0.1313,0.1676,0,0,0.1024,0,0.1795,0,0.1759
"N_depressed",0,0.0415,0,0,0,0,0,0.0807,0,0,0,0,0,0,0,0,0,0,0,0.1288,0,0
"E_outgoing",0,0.0945,0,0,0,0,0,0,0,0.1286,0.2563,0,0.0901,0.1926,0,0.0716,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0.2845,0,0.3158,0,0,0,0,0,0,0,0.1334,0,0,0,0,0
"C_reliable",0,0,0,0,0.0554,0,0,0,0.2333,0,0,0,0,0,0,0,0.052,0.1383,0,0,0,0
"N_worried",0,0,0,0,0,0,0.2524,0,0,0,0.3127,0,0,0,0,0,0.0957,0,0.1373,0,0,0.2822
"self_esteem",0,0.08,0,0,0,0,0.1313,0,0,0,0.1784,0,0,0,0,0,0,0,0,0.1863,0.1083,0
"negEmo",0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0.1261
