"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.6096,-0.2529,0,0,0,0,0,0,0,-0.2555,0,0,-0.2192,0,-0.3769,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,-0.0861,0,0,-0.4865,0,0,0,0,0,0
"C_lazy",0,0,0,0,0.2162,0,0,0,0,0,0,0,0,-0.2061,0,0,0,-0.3478,0,0,0,0
"N_relaxed",0,0,0,0,0.3932,0.2882,0,0,0,0,0,0,0,0,-0.5168,0.4242,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3635,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4891,0,0,0,0.2213
"N_worried",0,0,0,0,-0.3875,0,0,0,0.8913,-0.3769,0,0,0,0,0,0,0,0,0.4833,0,0,0
"self_esteem",0,0,0.2849,0,0,0,0,0.8222,0,0,0,0,0,0,0,0,0,0,0,0,0.1198,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3378,0,0,0,0,0.5025,0,0,-0.1909
