"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.5329,0.8378,0,0,0,-0.3969,0,0,-0.2294,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.6183,0,-0.9843,0,0,0,0,0,0,0,0.2133,0,0,0,0,0,0,0,-0.5786,0
"C_lazy",0.5552,-0.4293,0,0,-0.7593,0,0,0,0.4383,0,0,0,0,0.6066,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0.3737,0,0,0,0,0,0,0,-0.5258,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0.213,0,0,0,0,0,0,-0.2663,0,0,0,0.4193,0,0,-0.2601,0,0
"E_outgoing",0,1.0084,0,0,0,0.499,0,0,0,0,0,0,0,0,0,0.563,0,0,0.4166,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,-0.3918,0,0,0,0,0,0,0.3535,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0.3184,0,0,0,0,0.1259,0,0.2097,0,0
"N_worried",0,0,0,0.3284,0,0,0,0,0,-0.282,0,0,0,0,0,0,0,0,0.1985,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0.5994,0,0,0,0,0,0,0,0,0,0.0216,0
"negEmo",0,0,0,-0.4726,0,0,0,0.4223,0,0,0,0,0,0.3954,0,0,0.6091,0,0,-0.2431,0.3939,-0.3835
