"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1403,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.3221,0,0.1428,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0.2597,0
"C_lazy",0,0.2716,0,0,0,0,0,0.1558,0.5929,0,0,0,0,0.1467,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0.464,0,0,0,0,0,0.1147,0,0,0,0,0,0,0
"N_depressed",0.0441,0,0,0,0,0,0.0257,0,0,0,0,0,0,0,0,0,0,0,0,0.1118,0,0
"E_outgoing",0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0.1194,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1183,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1171,0,0,0,0
"N_worried",0,0,0,0.0875,0,0,0,0,0,0,0,0.2278,0,0,0,0,0,0,0.1087,0,0,0
"self_esteem",0,0.0779,0,0.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1474
