"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1405,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0.2514,0,0,0.121,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1243,0,0,0.0843,0,0,0,0,0
"N_relaxed",0,0.0552,0,0,0,0,0,0,0,0,0,0,0.067,0,0.1113,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0.1372,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0.292,0,0,0,0.1061,0,0,0,0,0,0
"A_kind",0,0.0944,0,0,0.0999,0,0,0.148,0.1975,0,0,0,0,0,0,0.1044,0.1077,0,0,0,0,0
"C_reliable",0,0,0,0.0865,0,0,0,0,0,0,0,0,0,0,0,0.0587,0,0.1123,0,0,0,0
"N_worried",0,0,0,0.1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1081,0,0,0
"self_esteem",0,0,0,0,0,0,0.0904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0
"negEmo",0,0,0,0,0,0,0,0.0575,0,0,0,0.1259,0,0.0495,0,0,0.0441,0,0,0,0,0.0893
