"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1122,0,0,0,0,0,0,0.0081,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1139,0,0,0.0966,0,0,0.2502,0,0,0.2211
"C_lazy",1.3567,0,0,0,0,0,0,0,0,0,0.0911,0,0,0.1116,0,0.0366,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0.0794,0,0.1245,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1821,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975,0,0,0,0.8696,0.246,0
"A_kind",0,0,0,0.1719,0.1169,0,0,0,0,0,0.2837,0,0,0,0,0,0.1353,0.3252,0,0,0.2786,0
"C_reliable",1.7722,0,0,0,0,0,0,0.2053,0,0,0,0,0,0,0,0.051,0,0.1474,0,0,0,0
"N_worried",0,0,0,0,0,0,0.3703,0,0,0,0.1451,0,0,0,0.1183,0,0,0,0.1815,0,0,0.1977
"self_esteem",1.514,0.0424,0,0,0,0,0,0,0.3354,0,0.1038,0,0,0,0,0,0,0,0,0.3608,0.1111,0
"negEmo",1.5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1077
