"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0.0759,0.0912,0,0,0.1114,0,0,0,0,0,0.0656,0,0,0,0
"E_quiet",0,0,0,0,0,0.0986,0,0.1023,0,0,0,0,0.1078,0,0,0,0,0,0.1197,0,0.1314,0
"C_lazy",0,0,0,0,0,0.0916,0,0,0,0,0,0,0.1001,0.1014,0,0.0938,0,0,0,0.1076,0,0
"N_relaxed",0.2787,0,0.1141,0,0,0,0,0,0,0,0,0,0,0.1386,0.1135,0,0.1282,0.1261,0,0,0,0.1261
"N_depressed",0,0,0,0.1454,0.1098,0,0,0,0,0.2743,0,0,0,0,0,0,0.1583,0,0.1256,0.1463,0,0.1874
"E_outgoing",0.2513,0,0,0,0,0,0,0.1458,0,0,0,0,0,0,0,0.1294,0,0,0,0,0,0
"A_kind",0,0,0,0.0958,0.0808,0,0,0,0,0,0.0995,0,0,0,0,0,0.0972,0,0.0974,0,0,0
"C_reliable",0,0.1061,0.1174,0,0,0,0,0,0.1293,0,0,0.1977,0,0,0,0,0.1301,0.1168,0,0,0,0
"N_worried",0,0,0,0.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1057,0,0,0
"self_esteem",0,0,0,0,0,0,0,0.0974,0.1585,0,0,0,0,0.113,0,0,0.1075,0,0,0,0.1105,0.1145
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1252
