"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0.1039,0,0,0,0,0.174,0.0779,0,0,0,0,0,0,0,0,0.0787
"E_quiet",0,0,0.3315,0.3485,0,0.89,0,0,0,0,0,0,0.3418,0.5369,0,0,0,0.7141,0,0,0,0
"C_lazy",0.2119,0,0,0,0,0,0.2031,0,0,0.1574,0.1863,0,0,0.13,0,0.1507,0.1681,0,0,0.2039,0.2167,0
"N_relaxed",0,0,0.1015,0,0,0,0,0,0,0,0,0,0,0,0.1421,0.1389,0,0,0,0.1688,0,0
"N_depressed",0,0,0,0.0654,0,0,0,0.1204,0,0.1177,0,0.1251,0,0,0,0.0752,0.0905,0.0861,0.1402,0.1061,0.1364,0.0809
"E_outgoing",0.1723,0.1056,0.0897,0,0,0.147,0,0.22,0.2057,0,0,0,0,0,0,0.121,0.1793,0.161,0.2546,0.2001,0,0.1209
"A_kind",0.091,0.0812,0,0,0.0358,0,0,0.0966,0.1164,0.1373,0,0.1031,0.1706,0,0.0726,0.0579,0.0939,0,0.094,0,0.1266,0
"C_reliable",0,0.0733,0.0601,0,0,0.1327,0,0.1397,0,0,0,0,0.1077,0,0,0,0,0.1018,0,0,0.1302,0
"N_worried",0.1179,0,0,0,0,0,0.1306,0,0,0.1183,0.0867,0,0,0,0,0,0,0,0.1337,0,0.1215,0
"self_esteem",0,0,0,0,0,0.1238,0,0,0.1906,0,0,0,0,0,0.0838,0.0982,0.1345,0,0.1458,0,0.1509,0.0978
"negEmo",0,0,0,0,0.1809,0,0,0,0,0.2589,0,0,0,0,0,0.1211,0,0.1638,0,0,0.2283,0.1777
