"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0.1207,0,0,0,0.1338,0.1536,0,0,0,0,0,0.0901,0,0.1593,0,0.098
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.1087,0.0958,0,0,0,0,0
"C_lazy",0.1212,0,0,0,0,0,0.0744,0.0623,0.1282,0,0,0,0,0.0699,0,0,0,0,0.0561,0,0,0
"N_relaxed",0,0.0583,0,0,0,0,0,0.0801,0,0,0.116,0,0,0,0.0951,0,0.0546,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1202,0,0
"E_outgoing",0,0.1173,0,0,0,0,0.2601,0,0,0,0,0,0,0,0,0.1112,0,0,0,0,0,0
"A_kind",0,0.0074,0,0,0,0,0.0158,0.0103,0.3187,0.0202,0.0101,0,0.0079,0,0,0,0.0058,0.0232,0.0105,0.0261,0.0102,0
"C_reliable",0.1816,0.0677,0.1138,0.0749,0.0633,0,0,0,0.183,0,0.0961,0.1501,0,0.0915,0,0.0447,0.0644,0.1704,0.06,0,0.1331,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928,0.0773,0.182,0,0
"self_esteem",0,0,0.1619,0,0.0913,0.1404,0.1899,0.1516,0.3217,0,0,0,0.0792,0,0,0.0747,0,0.1791,0,0.3399,0.1813,0
"negEmo",0.1824,0,0,0,0,0,0,0,0,0,0,0.1829,0,0,0,0,0,0,0,0,0,0.1252
