"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,-0.1169,0,0,0,0.9629,0,0,0,0,-0.1287,-0.4131,0,0,-0.2427,0,0,0.1688,0,-1.1864,0
"E_quiet",0,0,0,0,0,1.5156,1.2514,0,0,0,0.3307,0,-1.0022,-0.8963,0,0,0,1.2294,0,0,0,-0.1235
"C_lazy",0.2187,0,0,0,0.1582,0,0,0,0,0.2684,0.132,0.314,0,0.04,0.1397,0,0.1406,0,0,0,0,0
"N_relaxed",0,0,-0.1415,0,0,0,0.3154,0,0.1356,0,-0.1761,0,0.1781,0,0.0996,0,0,0,0,0,0,0
"N_depressed",0.5246,-0.1986,0,0.2698,-0.1837,-0.4416,-0.4068,0.584,0,0.286,0,0,0,0,0,0.3409,0,-0.2297,0,-0.1984,0,0
"E_outgoing",0.1478,0,-0.4811,0,0,-0.2069,0,0,0.4048,0,0,0.0298,0.0466,0.2523,0.4211,0.0958,0,-0.6028,-0.2067,0.1269,0,0
"A_kind",-0.8388,-1.2664,0,0.3165,0.4778,0,0.9527,0,0.4979,0,0,-0.2505,0,0.2725,0,0,0.4911,0,-0.2278,0.4076,-1.4944,-0.1305
"C_reliable",0,0,0,0,0,0,0,-0.439,0,0,0,0,0,0,0.2093,0,0,0.0222,0,-0.2809,0,0.4432
"N_worried",0.6996,0,0,0,0,0,0.7846,0,0,0,0,0,0,0,-0.237,0,0,0,0.0623,0,0,0
"self_esteem",0,-0.2118,0,0,0,0,0.0175,0,0,0,-0.1454,0,0.2865,0,0,0,0.3509,0,0,0,-0.0636,0
"negEmo",0,0,0.3287,0,0,0,-0.2009,0,0,0,0,-0.2005,0,0.2943,0,0,0,-0.3,0,0,0,0.077
