"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1018,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,-0.6125,0,0,0,0,0,0,0,0.0644,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0.2429,0,0.1727,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0.2805,0,0,0,0,-0.3215,0,0,0,0,-0.018,0,0,0,-0.2796,0,0,0
"N_depressed",-0.1442,-0.3009,0,0,-0.2193,0,-0.2505,0,0,0,0,0,0,0,0.447,-0.3649,0,0,0,0.1576,0,-0.2611
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1545,0,0,0,0.2696,0,0
"A_kind",0,0,0,0,0.2467,0,0,0,0,0,0,0,0,0,0,0,-0.2514,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2533,0,0,0,0
"N_worried",0.3047,0,0,0,0,0,0,0,0.3246,0,0,0.1871,0,0,0,0,0,0,-0.1308,0,0,0
"self_esteem",0.336,0,0,0,0,0,0,0,0.2848,0,0.2618,0,0,0,0,0,0,0,0,0,0.2721,0
"negEmo",0,0,0,0,0,0,-0.2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593
