"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0302,0,0,0.0188,0,0,0,0,0,0.1025,0,0,0,0,0,0,0,0,0,0
"E_quiet",0.2894,0,0,0,0,0,0,0,0.2973,0.0961,0,0,0.099,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0.2016,0,0,0,0.0814,0,0,0.1225,0.1058,0,0,0,0.1352,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0.1108,0,0.1841,0,0.1336,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0.0371,0,0,0,0,0,0,0,0,0,0.1734,0,0
"E_outgoing",0,0,0,0.1435,0,0,0,0,0,0,0,0,0,0,0,0.1143,0.1075,0,0,0,0,0
"A_kind",0.9677,0,0,0,0,0,0.2843,0,0,0.3013,0.2215,0,0.2822,0,0,0.1352,0.1321,0,0,0,0,0
"C_reliable",0,0.1204,0.1407,0,0.0583,0,0,0,0,0,0,0.3579,0,0,0,0.0754,0.0599,0.1321,0,0,0,0
"N_worried",0,0,0,0,0.051,0,0,0,0,0,0.0686,0,0,0,0,0,0,0.1252,0.1097,0,0,0.0776
"self_esteem",0,0.0198,0.0187,0,0.0284,0,0.0198,0.0201,0.173,0,0,0.0974,0.0248,0.0259,0.019,0,0,0.0332,0,0,0.017,0
"negEmo",0,0.1563,0,0,0,0,0,0,0,0.1427,0,0.3652,0.153,0,0,0.0631,0.0602,0.1337,0,0,0,0.0756
