"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.8414,-0.3977,0,-0.0303,0,0,-1.4356,0,0,-0.3942,0.4611,0.2953,-0.2421,-0.5144,0.506,-0.1903,0,0,0,0
"E_quiet",0,0,0,0.1119,-0.4682,-0.168,0,0,-0.3862,-0.1387,0,-0.2059,0.27,-0.0476,-0.1512,0,0,0,0.1833,-0.4362,-0.2533,-0.2604
"C_lazy",0,0,0,0,0.2499,-0.0241,0,0.3377,0,0.0524,0,0,-0.492,0.0195,0.2128,0,0,0,0,0,0,0.0894
"N_relaxed",0,0,0,0,0,0,0,-0.1953,0.9506,-0.494,0,0,0.8917,0.3402,-0.1622,0.7054,0,-0.3778,-0.3255,0.6397,0,0
"N_depressed",1.0567,-0.1302,0,0.2233,-0.3697,-0.4148,0,-0.4093,0,0,0,0,0.7673,0,0.137,0,0,0,-0.3394,-0.5276,0.1317,0.2404
"E_outgoing",0,0,0,-0.1381,0,-0.3415,-0.5478,0,-0.0984,0,0,0,0,-0.1532,0,0.2551,0,-0.6237,0,-0.5542,0,-0.0801
"A_kind",0,0,0.4262,0,0,0,0,0.5498,0,-1.031,-0.7191,-0.2392,0.5424,0,-0.0355,0,-0.2524,0,0.2528,0.14,0,0
"C_reliable",-0.1863,0,0,0.1735,0,0.1715,0,-1.2277,0,0,0.3338,0.5241,0,0,0,0.3971,0,0.0706,0,-0.4681,0,-0.1221
"N_worried",-3.8719,0,0,0,-0.4235,-3.8785,8.8593,0,0,6.0417,-4.5336,-6.6622,0,4.2275,-2.5914,-4.5307,5.0205,0,2.5614,4.8478,-2.3509,1.4616
"self_esteem",0,0,0,0.3027,-0.3093,0,0,0,0.5733,0,0.7158,0.4017,0,0,-0.1735,0.57,-0.4846,0,0,-0.1521,-0.5553,0
"negEmo",0,0.3544,-0.1055,0,-0.3351,0.4865,0.2506,0,0,0,0,0,0,0,0,0,0.1349,0,0,0,0.4071,0.1473
