"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.3934,0,0,0,0,0,0,-0.1384,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,-0.4387,0,0,0,-0.1362,0,0,-0.0858,-0.3372,0.3111,-0.5779,-0.6544,0,-0.3931,-0.2717,0,0.2733,0,0,-0.0554
"C_lazy",0,0,0,0,0,0,0,0,0.5823,0,0,0,-0.1838,-0.0779,0.3509,0,0,-0.3825,0,0,0,0
"N_relaxed",0,0,0.249,0,0.2497,0,0,-0.1234,0,0,0,0,0,0.2779,-0.1677,0,0,0,0,0,0,0
"N_depressed",0.3653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2557,0,0,0,0,-0.123,0,0
"E_outgoing",0,0,-0.2071,0,0,0,0,0.2082,0,0.2198,0.3087,0,0,0.4168,0,-0.1183,0,0,0.5212,0,0,-0.2944
"A_kind",0,0,0.211,0.4968,0,0,0.2916,0,0.2475,0,0.6082,0,0,0,0,0,0.0933,0,0,0,0,0
"C_reliable",-0.3488,0.5488,-0.2065,0,0,0,0,-0.3713,0,0.1907,0.2496,-0.6259,0,0,0.5889,0,0,0.0738,0.215,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3445,0,0,0,0,-0.1366,0,0,0
"self_esteem",0.1695,0,0,0,0,0.2755,-0.3515,0,0,0,0,0,0,0,0.3129,0,0,0,0,0,-0.1437,0
"negEmo",0,0,0.14,0,0,-0.4623,0,0.2229,0,0,0,0,-0.592,0,-0.5531,0,0,0,0,0.373,0,0.0322
