"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1117,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0.1321,0,0,0,0,0,0,0,0,0.135,0,0.1423,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1228,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.0888,0,0,0,0.1015,0,0,0,0,0,0,0,0.0951,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0,0.1105,0,0
"E_outgoing",0,0,0.1226,0,0,0,0,0,0,0,0,0,0,0,0,0.1042,0,0.1413,0,0,0,0
"A_kind",0,0,0.1359,0,0.112,0,0,0,0,0,0,0,0,0,0,0,0.1147,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0,0.0858,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1237,0,0,0
"self_esteem",0,0.1158,0,0,0,0,0.202,0,0,0,0.3089,0,0,0,0,0,0.1131,0,0,0,0.1333,0
"negEmo",0.1295,0,0,0,0,0,0,0,0,0.1081,0,0,0,0,0,0,0,0,0,0,0,0.1188
