"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0461,0,0,0,0,0,0,0,0.0833,0,0.1005,0.0557,0,0.092,0,0,0.1157,0,0,0,0.0728
"E_quiet",0,0,0,0,0.0857,0,0,0,0,0,0,0,0.0969,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0.0497,0,0.1328,0.0842,0,0,0,0,0,0.1223,0,0,0,0,0,0.0704,0,0
"N_relaxed",0.1344,0,0.1071,0,0,0,0,0,0,0,0,0,0,0,0.1536,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.1245,0,0,0,0,0,0,0,0,0.1219,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0.1526,0,0,0,0,0.1077,0,0,0.1808,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1116,0,0.1846,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.0476,0,0.1247,0,0,0,0
"N_worried",0,0.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1285,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1261,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1054
