"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.156,0,-0.3435,0.573,-0.5943,0.1764,0,0,0,0,0.3396,0.5052,0,0.1341,0,0.3646,-0.3063,0,0.0567,-0.3434,0.613
"E_quiet",-0.4258,0,-0.074,-0.5914,-0.3762,0.2936,0.3048,-0.2658,-0.1543,0.2466,0,0.5667,0.3208,0.1913,-0.0778,0,-0.0647,0.2245,0,-0.2419,0,0
"C_lazy",-0.159,-0.0657,0,0,0,0.1668,0,0,-0.2575,-0.1077,0,0,-0.2262,0.2177,-0.3798,0.0307,-0.1194,0,0,0.1303,0,0
"N_relaxed",0,0.2875,-0.4182,0,0.4322,0,0,-0.6156,0,0.7562,0.002,0,0.4313,0,0.7716,0.6049,0.3809,0,0,0,-0.1536,1.0152
"N_depressed",-0.068,-0.2727,-0.0445,-0.2374,-0.3322,-0.0423,0,0,0,0.4906,-0.3487,-0.0093,0.2162,-0.1729,0,0.3237,-0.1533,0.204,0.7422,-0.9137,0.5327,-0.1806
"E_outgoing",0,0,0,-0.2953,0,0.4475,0.7067,0.22,-0.6112,0,-0.1831,0,0,-0.2239,-0.464,0.0129,-0.1129,-0.2741,0,-0.5191,0.3669,0.3615
"A_kind",0.4641,0,0,0,0,0,0,0,0,0,0.1067,0,0,-0.1835,0.135,0,-0.0526,0,0.2055,0,-0.1052,-0.1027
"C_reliable",0.2527,0.1422,-0.1702,0,0.3637,-0.1083,0,0,0,-0.1318,0.3712,0,-0.61,0,0,-0.0914,-0.2348,0.5481,0.177,0,0.0153,-0.599
"N_worried",-0.2084,0,0,0,-0.3328,-0.162,-0.067,0,0.1715,0,0,0.3428,0,0.2415,0,0,0,0.0316,-0.1902,0,-0.2986,0
"self_esteem",0,0,1.8125,1.5585,1.5507,0.2229,3.2382,0,-3.4791,0,0.762,0,0,-0.0337,-1.1565,0.1397,0,0,2.3262,-0.581,-1.4604,0
"negEmo",0.3923,0,0.3693,-0.7198,0,0,0,0,0.3183,-0.2739,0,-0.2991,0,0,0,0.1594,0,0.5059,0,0,0.2335,-0.1615
