"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.2512,0,0,0,0,0.182,0,0,0.2448,0,0
"E_quiet",0,0,0,0,0,-0.4172,0.371,-0.087,0,-0.5147,0,0.1107,-0.5191,0.3229,0,-0.4625,-0.2929,0.0478,0,0,0,0
"C_lazy",0,0,0,-0.5869,0,0,0,0,0,0,0,0,0,-0.3324,0,0,0,0,0,0,-0.4237,0
"N_relaxed",0,0,0.5902,0,0.1709,0,-0.2733,0,0,0,-0.5766,0,0,0,0.0774,0,-0.3215,0,0,0,0,0
"N_depressed",0,0,0,0,0.3825,0,0.1038,0,0,-0.0925,0.4127,0,0,0,0,-0.4435,0,0.5211,0,-0.1399,0,0
"E_outgoing",0,-0.3602,-0.2198,0,0,0,0,0,-0.2175,-0.2887,0,0.6182,0,0,0,-0.3424,0,0,0,0.2271,0,0
"A_kind",0,0,-0.2447,0,0,0,0.3775,0,0,0,0,0,0,0,0,0,0.1426,0,0,0,0,0
"C_reliable",0,0,0,0,0.292,0,0,0,0,0.384,0,0,0.4957,0.2044,0,0.649,0,0.2833,0,-0.4861,0,0
"N_worried",0,0,0,0,0,0,0.4295,0,0,0.452,0,-0.1673,-0.3827,0.224,0,0,0,0,-0.122,0,0,0
"self_esteem",0,0,0,0,0.2829,-0.5496,-0.3745,-0.2084,0.6086,0,1.2129,-0.3882,0,0,0,0,0,0,0,0,-1.1885,0.9266
"negEmo",0,0,-0.5019,0,0,0,0,0,0,-0.8869,0,0,0,0,-0.5238,0,0,-0.5662,0,0,0,0.4953
