"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.019,0,0,0,0,0,0.0443,0.0947,0.0467,0.0456,0.0882,0,0.0386,0,0.0303,0,0.0496,0,0,0,0
"E_quiet",0,0,0,0,0.165,0,0,0,0,0,0,0.451,0.0951,0,0.3154,0,0,0.2137,0,0,0.2251,0
"C_lazy",0,0,0,0,0,0,0,0.3508,0,0,0,0,0,0.1563,0,0,0,0.281,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0.0632,0,0.0819,0,0,0,0,0.1159,0,0,0,0,0,0,0.0818
"N_depressed",0,0,0,0.0948,0,0,0.0921,0.0616,0,0,0,0,0,0.0611,0,0.0461,0,0,0,0.0849,0,0
"E_outgoing",0,0.5846,0,0,0,0,0,0,0,0,0,0,0,0.2799,0.7422,0.2929,0.3141,0,0,0,0,0
"A_kind",0.4359,0,0,0,0,0,0.311,0,0,0,0.1839,0.3934,0.121,0.1499,0,0.1291,0.1183,0,0.1747,0,0,0.1763
"C_reliable",0,0,0,0,0,0,0,0,0,0.1418,0.1955,0,0.0636,0,0,0,0.082,0.1431,0.1191,0,0,0
"N_worried",0,0,0.2239,0,0,0,0,0,0,0,0.1365,0,0,0,0,0,0,0,0.1403,0,0,0
"self_esteem",0,0,0.0809,0,0.0561,0,0,0,0,0,0.1026,0,0,0,0,0,0,0,0,0,0.1257,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0.3555,0,0,0,0,0,0,0,0,0,0.1555
