"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0.2165,0.0984,0,0,0.1184,0.1169,0,0,0,0,0,0,0,0,0.1887,0
"E_quiet",0,0,0,0,0,0,0,0,0.1769,0,0,0,0.113,0,0.2239,0,0,0,0,0,0.2781,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1153,0,0,0,0,0,0,0,0
"N_relaxed",0,0.0578,0,0,0,0,0,0,0,0,0,0,0,0,0.1255,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.1914,0,0,0,0,0,0,0,0,0.1331,0,0
"E_outgoing",0.1571,0,0,0,0,0,0.2209,0.1251,0,0,0,0,0,0,0,0.1094,0,0,0,0.1739,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0
"C_reliable",0.0909,0.049,0.0756,0,0.0935,0.0665,0,0,0,0,0,0,0.057,0,0.1049,0,0,0.1288,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1377,0,0,0
"self_esteem",0,0,0.0594,0,0,0.0457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1053,0
"negEmo",0,0,0,0.132,0,0.0861,0,0.1174,0.2549,0,0,0,0,0,0.1394,0.1058,0,0,0,0,0,0.1344
