"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,-0.0923,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1827,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0.5422,-0.8597,0,0,0,-0.2849,0,0,0,0,0,0,0,0
"N_relaxed",-0.6556,0,0,0,0.8186,-1.1222,0,-1.8442,0,0,1.1278,0,0,0,1.5356,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0.3141,0,0,0.1474,0,0,0,-0.5015,-0.5827,0,0,0,0.1201,0,0
"E_outgoing",0,-0.4462,0,0,0,0,0.2022,0,0,0,0.7857,0.144,0.4911,0.4123,0,0.0728,0.4866,0,0.3698,0,0.5752,0
"A_kind",0,0,-0.7772,0,-0.4801,0,0,0.2579,0,0,-0.9764,0,0,0,-1.0997,0.469,0.2321,0,0,0.2452,0,-1.0565
"C_reliable",0,0,0,0,0,0,0,0,0,-0.4793,0,0,0,0,0,0,0,0.1834,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,-0.6435,0,0.2254,0,0,0,-0.2039,0,0,0
"self_esteem",0.3479,-0.2361,0.7539,0,0,-0.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3031,0
"negEmo",0,0,0,-1.3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2571
