"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.0601,0,0,0.0568,0.0657,0,0,0.1491,0,0,0,0,0,0,0,0,0.066,0
"E_quiet",0,0,0,0.3769,0.2455,0,0,0.1387,0,0,0,0,0.2026,0.2208,0.1636,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0.0877,0,0,0.212,0,0.1036,0,0,0.0412,0,0,0.0972,0,0
"N_relaxed",0,0.9778,0,0,0,0,0,0,0,0,0,0,0,0,0.7269,0,0,0,0,0,0,0.5961
"N_depressed",0,0.0748,0,0,0,0,0.1201,0,0,0,0.0768,0,0,0,0,0,0,0,0,0.1024,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0.1106,0,0,0,0,0.1418,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1103,0,0.1457,0,0,0.1719
"C_reliable",0,0,0,0,0,0,0,0.1106,0,0.1337,0,0,0,0,0,0,0,0.1378,0,0,0,0.0888
"N_worried",0.6468,0,0,0,0,0.1207,0.4938,0,0,0,0,0,0,0,0,0,0,0,0.1582,0,0,0
"self_esteem",0,0,0,0,0,0,0,0.0824,0,0,0.081,0,0,0,0,0,0,0,0.0696,0.1044,0.1224,0
"negEmo",0,0,0,0.109,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929
