"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.4422,0.0496,0,0,0,0,-0.0949,-0.2156,0,0,0.4955,0,0,0,1.1464,0,-0.5998,0,0,0,0
"E_quiet",0.4414,0,0,0,0,0,0,0,0,0,0,0,-0.0448,0,0,0,0,0,-0.2413,0,0,0.2245
"C_lazy",0,0,0,1.2535,0,0,0,0,0,0,0,0,0,0.5636,0,0.3215,0,0,0.7359,0,0,-0.2864
"N_relaxed",0,0.286,-1.1135,0,0,0,0.4668,-0.5108,0.333,0,0.1492,-0.3169,0.2767,-0.3066,0.3675,0,-0.1752,0.5859,0,0,1.2135,-0.5697
"N_depressed",0,-0.2279,0,0,-0.262,0,0,0.3488,0,0,0,0,0,0,-0.3317,0,0,0,0.2357,-0.126,0.4931,0.1359
"E_outgoing",0,-0.2635,0,0,0,0,0,0,0,0,0.7175,0,0,-0.3051,0,0.0814,0,0,0.2924,0,0,0
"A_kind",0,0,0.2963,0,0,0,0,0,-0.2726,0,0,0.4484,0,-0.1117,0,0,0.3856,0,0,0,0,0
"C_reliable",0,-0.1911,0,0,0.4397,0,0,0,0,0,0,0,0,-0.0815,0,0,0,-0.2198,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298,0,0,0.1967,0,0.3804,0,0.4672,-0.4062
"self_esteem",0,0,0,0,-0.311,0.366,-0.175,0,0,0,0,0,0,0,0,-0.0527,0,0,0,0,-0.0293,0
"negEmo",0.7987,0.4744,-0.58,-0.9606,-0.4305,0,0,0,0.6721,0.4868,0,-0.9029,-0.3249,-0.3941,-0.3084,-1.725,-0.2395,0.8223,0,0,0,-0.4578
