"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,-0.2831,0,0,0,-0.0824,0,0,0,0,0,0,-0.3476,0,0,0
"E_quiet",0,0,0,0,-0.5428,0,0,-0.2755,0,0,0,0,-0.7716,0,-0.6331,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,-0.1423,0,-0.446,0,0.3548,0,-0.3772,0,0,0.07,0,0,0,0.2035,0,0,0,0
"N_relaxed",0,0,-0.3282,0,0.4926,0,0,0,0,-0.4469,0,0,0,0,0.0951,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0.1398,-0.2093,0.4622,0,0,0,0,-0.2626,0,0.6021,0,0,0,0.2475,0.1908,0,0
"E_outgoing",0,0,0,0,0,0,0.4972,-0.2408,0,0,0,0,-0.1768,0,0,0.119,0,0,0,0,0,0
"A_kind",0,0,0,0,0.433,0,0,0,0,-0.2196,0,0,0,0,0,0,-0.3039,0,0,0,0,0
"C_reliable",0,0,0,-0.6134,0,0,0,0,0,0,0,0,0,0,0,0,0.1534,0.8773,0,0.2723,0.4967,0
"N_worried",0,0.472,0.1625,0,0,0,0,0,0,0,0.2098,0,0.2446,0,0,0,0,0,-0.439,-0.2307,0,0
"self_esteem",0,0,0,0,0,0,-0.4009,0.3524,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521,0.5656
"negEmo",0.3233,0.1838,0,-0.1651,0,-0.1734,-0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1607
