"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.0682,0,0,0,0.0819,0,0.1132,0,0,0,0,0,0,0,0,0,0
"E_quiet",0.2124,0,0,0.1321,0,0,0,0,0,0,0,0,0.1097,0,0,0,0,0.0986,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1199,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0.0874,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0.1209,0,0,0,0,0,0,0,0,0,0.1202,0,0
"E_outgoing",0,0,0.0346,0.0478,0,0.0644,0.0551,0.0788,0.0585,0.0639,0.0758,0.0994,0,0,0,0.0464,0,0.0467,0,0,0,0
"A_kind",0,0,0.0557,0.1012,0,0,0,0,0,0,0,0.17,0,0,0.0952,0,0.1251,0,0,0.096,0,0.1009
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0.1914,0,0,0,0,0,0.083,0,0,0,0
"N_worried",0,0,0.0606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1416,0,0,0
"self_esteem",0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1239,0
"negEmo",0,0,0,0,0.1615,0,0,0,0.0877,0,0,0,0,0,0,0,0,0.0993,0,0,0,0.1262
