"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.0907,0,0,0,0,0,0,0.1231,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.0083,0,0,0,0.0174,0,0,0.0087,0.0105,0.0095,0.0126,0.0058,0,0.0057,0.0089,0,0.0222,0,0,0.01
"C_lazy",0,0,0,0,0,0,0,0,0.0859,0,0,0,0.0954,0.0688,0.1354,0,0,0.1374,0,0,0,0
"N_relaxed",0,0,0.0787,0,0.0742,0,0,0.1192,0,0,0,0,0,0.0774,0.111,0,0,0,0,0,0,0
"N_depressed",0.1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1595,0,0,0,0,0.1153,0,0
"E_outgoing",0,0,0.1271,0,0,0,0,0.1845,0,0.1759,0.1486,0,0,0.1065,0,0.1105,0,0,0.2068,0,0,0.2036
"A_kind",0,0,0.1403,0.1842,0,0,0.1905,0,0.1381,0,0.2607,0,0,0,0,0,0.1057,0,0,0,0,0
"C_reliable",0.0746,0.0868,0.0846,0,0,0,0,0.1107,0,0.1241,0.0945,0.0726,0,0,0.124,0,0,0.1515,0.1056,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0.1063,0,0,0
"self_esteem",0.0878,0,0,0,0,0.0612,0.1293,0,0,0,0,0,0,0,0.109,0,0,0,0,0,0.1194,0
"negEmo",0,0,0.1037,0,0,0.1277,0,0.1231,0,0,0,0,0.1098,0,0.1415,0,0,0,0,0.0953,0,0.1157
