"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.4776,0,0,0,-0.2612,0,-0.0044,0,0,0,0,0,0,0,0,0,0
"E_quiet",-0.3805,0,0,0.5579,0,0,0,0,0,0,0,0,-0.4113,0,0,0,0,0.5218,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,-0.2572,0,0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0.6009,0,0,0,0,0,0,0,0,0,-0.0848,0,0
"E_outgoing",0,0,-0.3625,-0.5083,0,1.0218,-0.3781,0.2785,0.5647,-0.2968,0.453,-0.4166,0,0,0,-0.2202,0,0.2852,0,0,0,0
"A_kind",0,0,0.3035,0.2934,0,0,0,0,0,0,0,-0.115,0,0,0.2883,0,0.1811,0,0,-0.5755,0,0.4808
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,-0.3916,0,0,0,0,0,0.1798,0,0,0,0
"N_worried",0,0,0.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2091,0,0,0
"self_esteem",0,-0.5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879,0
"negEmo",0,0,0,0,-0.2781,0,0,0,0.361,0,0,0,0,0,0,0,0,-0.5185,0,0,0,0.1603
