"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0891,0,0,0,0,0,0,0,0,0,0.1012,0,0,0,0,0,0,0,0,0.119,0
"E_quiet",0.1199,0,0,0.0825,0.0942,0.1096,0.0575,0.1267,0,0.1005,0.1285,0,0.063,0,0,0,0,0,0,0.1674,0,0.1404
"C_lazy",0,0,0,0.0755,0.1005,0,0,0,0,0,0.1182,0.1413,0.0776,0.0648,0.0755,0.0883,0,0.0665,0.2252,0,0,0
"N_relaxed",2.9795,5.0213,0,0,0,0,0,0,0,0,0,0,0,0,0.8365,0,0,0.9801,0,7.2469,0,1.7598
"N_depressed",0,0,0.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1024,0,0
"E_outgoing",0,0,0.0688,0,0,0,0.0912,0.2842,0,0.2204,0,0.233,0,0,0,0.1421,0,0,0,0,0,0
"A_kind",0,0,0,0,0.0842,0,0,0,0,0,0,0,0,0,0.0947,0,0.1158,0,0,0,0,0
"C_reliable",0,0,0,0.2367,0.2205,0,0,0,0.573,0.2959,0,0,0.1705,0,0,0,0,0.1319,0,0,0,0
"N_worried",0.1068,0,0,0.0488,0,0,0,0,0,0.0476,0,0.0649,0.0365,0.0278,0.0412,0.0352,0.0525,0,0.0925,0.1077,0.111,0
"self_esteem",0.2154,0,0,0,0,0.1514,0,0.2063,0,0,0,0,0,0,0,0,0,0,0,0,0.1798,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0.1565,0,0,0,0,0,0.0582,0,0,0,0.1459
