"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0.0881,0.1934,0,0.1459,0,0,0.1227,0,0.0943,0,0,0,0,0.1203,0.0878,0,0
"E_quiet",0,0,0.1923,0,0,0,0,0,0,0.2428,0,0,0.1523,0.1262,0,0,0,0.2746,0,0,0.2434,0
"C_lazy",0,0.2307,0,0.1378,0,0,0,0.2019,0,0.2353,0,0.1878,0,0.1451,0,0.0819,0.0929,0.2376,0.1605,0,0.2421,0
"N_relaxed",3.0977,0.7684,1.3285,0,1.6224,0.8454,1.848,0,0.8909,0,0.9254,2.0854,1.1963,1.5012,0.7336,0.4984,0.8056,1.5365,2.1984,1.6267,1.7084,1.3816
"N_depressed",0,0.27,0.2282,0.4139,0.1269,0.1262,0,0.3374,0,0.7261,0.4191,0,0.4059,0.3386,0.3311,0.1481,0.1648,0.4598,0.2104,0.2328,0.3969,0.3974
"E_outgoing",0.338,0.408,0.5954,0,0,0.2308,0,0.7938,0.6024,1.3002,1.0253,0.5684,0,0.6533,0.4424,0.2339,0.2429,0.8512,0.3756,0,0.5538,0.3597
"A_kind",0,0,0,0.2716,0,0,0,0,0.566,0.8019,0,0,0,0.3049,0.3378,0,0.17,0,0,0,0.5381,0.3719
"C_reliable",0,0.1106,0,0,0,0,0,0.125,0.1003,0.1604,0.1062,0,0,0.0823,0,0.047,0.0489,0.1396,0.0778,0,0.1294,0.0938
"N_worried",0.4664,0.2834,0,0,0,0.184,0,0,0.4597,0.458,0,0,0.2762,0,0.3276,0,0.1268,0,0.3026,0.2035,0,0
"self_esteem",0.0812,0,0,0,0.0352,0.0376,0.1431,0,0,0,0,0,0,0.0492,0.0446,0,0.0352,0.1166,0.0821,0,0.1047,0
"negEmo",0,0.1197,0,0.1429,0,0.068,0,0.2058,0,0.2153,0,0.1378,0.1667,0,0,0,0,0.2008,0,0,0,0.1512
