"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.0978,0,0,0,0.1356,0,0.0642,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.1033,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0.1974,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0.0956,0,0,0,0,0,0.1065,0,0.1451,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0.1202,0,0,0,0,0,0.1277,0,0,0,0,0,0.127,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0.0707,0,0,0,0.1291,0,0.0822,0.1551,0,0.0734,0,0,0,0
"A_kind",0,0,0.0469,0.0741,0,0,0,0.056,0,0,0,0,0,0.0696,0.0552,0,0.1097,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0.096,0,0,0,0.1343,0.122,0,0.2105,0.1004,0,0,0,0
"N_worried",0.1436,0,0,0.1235,0,0,0,0,0,0,0,0,0.1806,0.1224,0,0,0,0,0.1104,0,0,0
"self_esteem",0,0.1775,0,0,0,0.1956,0,0.1108,0.1069,0,0.1138,0,0,0,0,0,0.1876,0,0,0,0.0999,0
"negEmo",0,0,0,0,0,0,0,0,0.0848,0,0,0,0,0,0,0,0,0,0,0,0,0.1175
