"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.2283,0,0,0,0,0,0,0,0,0,-0.2754,0,0,0,-0.1978,0,0,0,0.3041,0,0.3983
"E_quiet",0,0,0,0,-0.3535,0,0,0,0,0,0,0,-0.034,-0.2288,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0,0.3189,0,-0.2932,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,-0.3564,0,0,0.3896,0.0467,0,0.2395,0,0,0,0,-0.172
"N_depressed",0,0,0,0,0,0,0,0,0,0.3016,0,0,0,0,-0.2046,0,0,-0.2016,0,-0.0711,0,0.3227
"E_outgoing",0,0,0,0,0,0,0.2283,0,0,0,0,0,0,0,0,-0.4075,0,0,0,0,0,0
"A_kind",0.2504,0,0,0,0,0,0,0,0,0,0,0,-0.2939,0,0,0,-0.1163,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,-0.2991,0,0,0,0,0,0.005,0,0,0,0
"N_worried",0.2258,0,0,0,0,0,0,0,0.2052,0,0,0,0,0,0,0,0,0,0.1168,-0.3949,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4042,-0.3026,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.0947
