"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,-0.0267,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.4428,0,0,0,0,0,0,0.9369,0,-0.3736,-0.0956,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0.4942,-1.3062,0,0,0,0,0,0,0,0,-0.0496,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,-0.2977,0,0,0,-0.0849,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0.4012,0,0,0,0,0,0,0,0.2583,-0.2644,0
"E_outgoing",0,0,0,3.3506,0,-7.6365,0,0,-0.882,0,0,0,4.3034,0,-5.9746,9.2263,0,4.084,-0.8573,-1.6022,-0.3632,0
"A_kind",0,-0.9819,0,0,0,0,0,0,0,0,0.3546,-0.4479,0,0,0,0,-0.1336,0,0,0,0,0
"C_reliable",0.2564,0,0,0.2958,0,0.2777,0,0,0.5783,-0.2429,0,-0.2479,0,0,0,0,0,-0.0163,0,0,0,0
"N_worried",0,0,0.2268,-0.345,0,-0.2895,0,0,-0.197,0,0,0,0,0,0,0,0,0,-0.002,0,0,0
"self_esteem",0,-0.6604,0.8393,0,-0.6518,0,0,0,0,0,0,0,0,0,0.9076,0,0,0,0,0,-0.0355,0
"negEmo",0.5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3565
