"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0625,0,0.0846,0,0,0.0773,0,0.093,0,0.1244,0.1332,0,0.0759,0.1072,0,0.077,0,0,0,0,0
"E_quiet",0.4763,0,0,0,0.1295,0,0,0,0,0,0,0,0.149,0,0,0,0,0,0,0,0,0
"C_lazy",0.2647,0.1017,0,0,0,0,0,0.2541,0,0,0,0,0.1302,0.1734,0,0.1237,0,0.2348,0,0.1992,0.2259,0
"N_relaxed",0,0,0.0057,0,0.0064,0.0072,0,0,0,0,0.0108,0.0149,0,0.0101,0.0107,0,0.0071,0.0085,0.0142,0.0107,0,0.0131
"N_depressed",0,0,0,0,0,0.1692,0,0.127,0,0.1315,0.1533,0.1941,0,0,0.1492,0,0,0,0.1978,0.1266,0.1641,0
"E_outgoing",0,0,0.1765,0,0,0,0,0.3832,0,0.3004,0,0.2831,0,0.1834,0.2793,0.1327,0.2154,0,0.3019,0.1792,0,0
"A_kind",0,0,0,0.1333,0,0,0.1309,0,0.2624,0.1664,0,0.2198,0,0.1291,0,0.0966,0.1386,0,0,0,0,0
"C_reliable",0,0,0.0986,0,0,0,0,0,0,0.1455,0,0,0,0.1173,0,0,0.0979,0.2007,0.1821,0.1432,0.1582,0.2175
"N_worried",0,0,0.1598,0.237,0.1124,0,0.1426,0,0,0,0.1865,0,0.1321,0.1493,0.1396,0.1032,0,0.2276,0.2025,0.1901,0,0
"self_esteem",0.1933,0,0,0,0,0,0,0.2425,0,0,0.2929,0,0,0,0,0,0.1514,0,0.1887,0,0.1651,0.1999
"negEmo",0,0,0.0859,0.1775,0.0646,0,0.1385,0.1942,0,0,0,0.1388,0,0,0,0,0,0,0.1621,0,0.1384,0.1956
