"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0953,0.079,0,0,0,0,0,0,0,0.1278,0.1162,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0.0632,0.0769,0.0809,0.0854,0,0.0999,0.0759,0,0.0726,0,0.0801,0,0.081,0,0,0,0,0,0,0
"C_lazy",0,0,0,0.1418,0,0,0,0,0.1563,0,0,0,0,0.1219,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0.0901,0,0,0,0.0926,0.1273,0,0,0.1579,0,0,0
"N_depressed",0,0,0.2847,0,0,0,0.2399,0,0,0,0,0,0,0,0,0.29,0,0,0,0.1912,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0.0476,0.1022,0,0,0,0,0.1257,0.0925,0,0,0,0,0
"A_kind",0.142,0,0,0,0.1581,0,0,0,0,0.0666,0.1197,0,0,0.0787,0.1564,0,0.273,0,0.17,0,0,0
"C_reliable",0.0981,0.1031,0,0.1016,0,0.1237,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0,0
"N_worried",0,0,0.0471,0,0,0.088,0,0,0,0,0.0864,0,0,0,0,0.126,0,0,0.1288,0,0,0
"self_esteem",0.1183,0,0,0,0,0.1725,0,0.2261,0.1289,0,0.2154,0,0,0,0,0.3141,0,0,0,0,0.0955,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1484,0,0,0,0,0,0.1191
