"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,-0.3531,-0.643,0,0.3104,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0.3327
"E_quiet",0.18,0,-0.4806,0,-0.3355,0.2567,-0.085,0,0,-0.1621,0.1484,0,-0.1681,0,0,0,0,-0.4102,0,0,0,0
"C_lazy",0,0,0,0.5715,0,0,0,0.2621,0.4671,0,0,0.2061,0,-0.3331,0,0,0,0,0,0,0,-0.6628
"N_relaxed",0.4531,0.2828,0,0,0,-0.4105,-0.6645,-0.119,0,0,0,0.2241,0,0.5188,-0.0317,-0.1317,0,0.3101,0.5247,0,0.1967,-0.365
"N_depressed",0,0.4498,0,0,0,0,0,0,0,-0.4186,0.4213,0,0,0,0,0,-0.2327,0,0.6027,-0.201,0,0
"E_outgoing",0,0,0,0,0,0.2106,0,0,0,0,-0.2484,-0.415,0,0,0.7999,0.0096,0,0,0,-0.172,0,0
"A_kind",0,0,0,0,0,0,0.3067,0.4307,0,0.5126,0,0,0,0.3532,0,-0.2872,0.467,0.346,0,0,0,0
"C_reliable",-0.5641,0,0,0,-0.3917,0,0,-0.5354,-0.3066,-0.4299,0.2343,0,0,0,0.5921,0.2207,-0.2517,0.5469,0.4444,0,0,0
"N_worried",-0.1833,0,0,0,0,0,0,0,0,0,0,0,-0.1284,0,0,0,-0.3537,0,-0.278,0,0,0.3987
"self_esteem",0,0,0,0.2123,-0.2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3074,-0.184,0
"negEmo",0,0,0,0,0,0,0,0.4283,0,0.0211,0,0,0,0,-0.4147,0,0.3534,0,0.1751,0,0.5028,-0.0474
