"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.2122,0,0,0,0,-0.2654,0,0,0.4538,-0.0591,0,0,0,0,0,0,-0.2683,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,-0.5289,0.3075,0,-0.2517,0,-0.1605,0,0,0,0,0,0,0
"C_lazy",0,0.1034,0,0,0.1872,0,0,0,0,0,0.3036,0,-0.2541,-0.3002,0,0,-0.2591,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,-1.0066,0,0.3936,0,-0.1984,0.7835,-0.7827,0.0588,0,0.67,-0.3377,0,0,0,0.3916
"N_depressed",0.327,0,0,0,0,-0.4047,0,0,0,0,0,-0.0926,0,0,0,0.5679,0,0,0,-0.4615,0.448,0
"E_outgoing",0,0,0.2286,-0.054,0,-0.4022,0,0,-0.008,0,0,0,0,0,0,0.7449,0,-0.5146,0,-0.0493,0,0
"A_kind",0,-0.5047,0,0.8441,1.7768,0,0,0.4055,0,0,0,0.3827,0,0,0,0,-0.4439,1.3318,0,0,0,-0.2641
"C_reliable",0,0,-0.2526,0,0,-0.1343,0,0,0,-0.249,0,0,0,0,0,0,0,-0.0407,0,0,0,0
"N_worried",0,0.3426,-0.3046,0.3387,0,0,-0.481,0,0.2165,0,0.487,0,0,-0.3166,0,0,0,0,0.012,0,0,0
"self_esteem",0.1961,0.1475,0,-0.46,0,-0.377,-0.1581,0,0,0,-0.0605,0,0,0,0,0.4613,0,0,0,0,-0.1025,0
"negEmo",0,0,0,0,0,0,0,0,0.2846,0,0,0,0.2967,0,0,0,0,0,0,0,0,-0.0389
