"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,-0.4596,0,0,0,0,0,0,0.3603,-0.3992,0,0,0,0,-0.3891,0.1836,0,0,0,0
"E_quiet",0,0,0,1.9671,1.532,0.0683,0,0,0,0,0,0.8767,-0.0924,0,0,0,0,-1.4561,0,1.0453,0,-0.9509
"C_lazy",0.1696,0,0,0,0,0,0,0.355,0,0,0,-0.2605,-0.3524,0.2539,0,0,0.1591,0,0,0,0.2678,0
"N_relaxed",0,0,0,0,0.6765,0,0,-0.7292,0,0,0.5156,0,0,0,-0.5617,0,-0.6164,0.3311,0,0,0,0
"N_depressed",0,0,-0.1404,0,0,0.1842,0,0,0,0,0.6612,0,0,0,0,-0.1841,-0.2654,0,0,-0.365,0,0
"E_outgoing",0,-1.6967,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237,-0.015,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0.6855,0,0,0,0,0.306,-0.2052,0.2149,0,-0.5126,0.0619,0,0,0,0,-0.3443
"C_reliable",0,0.1807,0,0,0,-0.4917,0,0,0,0.0045,0,0,0,0,0.3041,0,0,0.2063,0.3731,0,-0.9697,0
"N_worried",0,0,0,0,-0.5848,0,0,0,0,0,0,0,0,0,0,-0.2569,0,0.2542,-0.4411,0,0,0.4866
"self_esteem",0,-0.2183,0.1783,0.6629,0.3739,0.1531,0.7813,0.5623,0.6647,0,0,0.5559,0,0,0,0,-0.8014,-0.8095,0.6344,0.7241,0.5368,-1.418
"negEmo",0,0,0,-0.4297,0,0,0,0,0,0,0,0,0,0,0,0.2356,0.2409,0,0,0,0.3345,0.3375
